date,trade_date,target_start_date,target_end_date,close,fwd_ret_1d,target_ret,target_up,target_trade,target_big_up,target_big_down,target_clean_direction,target_future_drawdown,target_big_up_label,target_big_down_label,target_avoid_loss_label,target_reduce_position_worth_label,horizon,model_name,pred_ret,pred_up_prob,pred_trade_prob,pred_big_up_prob,pred_big_down_prob,pred_tail_score,pred_clean_direction_prob,pred_future_drawdown,pred_big_up_label_prob,pred_big_down_label_prob,pred_avoid_loss_label_prob,pred_reduce_position_worth_label_prob,pred_up,pred_trade,pred_big_up,pred_big_down,pred_clean_direction,walk_forward_period,chunk_start,train_samples,train_latest_target_end_date,feature_top_k,selected_feature_count,selected_feature_count_up,selected_feature_count_trade,selected_feature_count_big_up,selected_feature_count_big_down,selected_feature_count_clean_direction,clean_direction_train_samples,validation_fold,ret_5,ret_20,ret_60,ma_ratio_20,ma_ratio_60,ma_spread_20_60,volatility_20,volatility_60,volatility_ratio_5_20,volatility_ratio_20_60,drawdown_20,drawdown_60,drawdown_120,drawdown_speed_20,trend_regime_score,high_volatility_regime,drawdown_regime,severe_drawdown_regime,crash_risk_score,m5_available,strategy,final_position,signal,turnover,transaction_cost,strategy_return,buy_hold_return,active_return,equity,buy_hold_equity,drawdown,buy_hold_drawdown,dataset_period
2023-07-03,2023-07-04,2023-07-04,2023-07-31,2746.55,0.008978536709690177,0.05994065281899097,1.0,1.0,1.0,0.0,1.0,0.006906846771403963,1.0,0.0,0.0,0.0,20,LightGBM,0.017659387047505023,0.5605840289482503,0.6355897745265056,0.3167345059848861,0.14692207893191025,0.16981242705297586,0.6644704744136297,-0.03774092596627642,0.3167345059848861,0.14692207893191025,0.7098547478240921,0.42096404705369594,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.07480237927526034,0.060857708990764925,0.055748177988253156,0.041681481864964676,0.07091945459810489,0.028068054623371363,0.011668945936760213,0.011706341935812612,0.9291493601401758,0.9968054923342026,0.0,0.0,0.0,0.0369010782758139,1.0,0.0,0.0,0.0,0.2717543834332052,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,0.008978536709690177,0.008978536709690177,0.0,100897.85367096902,100897.85367096902,0.0,0.0,2023H2
2023-07-04,2023-07-05,2023-07-05,2023-08-01,2771.21,-0.0020532547154492597,0.045020045395332664,1.0,1.0,0.0,0.0,1.0,-0.0020532547154492597,0.0,0.0,0.0,0.0,20,LightGBM,0.019747707296856966,0.7142961389894479,0.7057470690430545,0.3167345059848861,0.12041525882528994,0.19631924715959617,0.7111824405778836,-0.03344396976089771,0.3167345059848861,0.12041525882528994,0.7037497713422342,0.26911288505520375,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.0521877467954559,0.05880082985966517,0.05858646823335256,0.047975765647870094,0.07945886243162104,0.030041817583718267,0.011607028965626365,0.011732287636643498,0.5253713270034802,0.9893235935823879,0.0,0.0,0.0,0.007368155247596264,1.0,0.0,0.0,0.0,0.19099877680586605,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,-0.0020532547154492597,-0.0020532547154492597,0.0,100690.6846771404,100690.6846771404,-0.0020532547154492597,-0.0020532547154492597,2023H2
2023-07-05,2023-07-06,2023-07-06,2023-08-02,2765.52,0.0032832884954727692,0.049639850733316004,1.0,1.0,0.0,0.0,1.0,0.0003796754317453299,0.0,0.0,0.0,0.0,20,LightGBM,0.01561390849222,0.6194288379507978,0.6173321558254072,0.3481370162368738,0.15403131399933415,0.19410570223753967,0.6823628389181556,-0.03952827716080755,0.3481370162368738,0.15403131399933415,0.7250243048320809,0.3714754572008809,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.04596857767456641,0.047565294797250024,0.0766224160080975,0.043346774193548265,0.07586774074141567,0.03116985392800431,0.011575857404685915,0.011449478502511863,0.6862056606532578,1.0110379614360887,-0.0020532547154492597,-0.0020532547154492597,-0.0020532547154492597,0.0014631078656286434,1.0,0.0,0.0,0.0,0.22408960815777373,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,0.0032832884954727692,0.0032832884954727692,0.0,101021.28124374212,101021.28124374212,0.0,0.0,2023H2
2023-07-06,2023-07-07,2023-07-07,2023-08-03,2774.6,-0.0015786059251784446,0.039032653355438596,1.0,1.0,0.0,0.0,1.0,-0.002894110862826982,0.0,0.0,0.0,0.0,20,LightGBM,0.018005129896208116,0.7435407960515508,0.7365498645092627,0.3556612127818933,0.1222880249474031,0.23337318783449018,0.7730429524949487,-0.02577567283285368,0.3556612127818933,0.1222880249474031,0.7053113077585333,0.27703334723821516,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.031396135517110624,0.071588574253449,0.09014757421930253,0.04312505921293042,0.07779674354871546,0.033238281478872755,0.010399984894384106,0.011369229738439702,0.6357730315005546,0.9147484160005537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1912902571005394,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,-0.0015786059251784446,-0.0015786059251784446,0.0,100861.80845060165,100861.80845060165,-0.0015786059251783335,-0.0015786059251783335,2023H2
2023-07-07,2023-07-10,2023-07-10,2023-08-04,2770.22,0.00027434644179891166,0.03570474547147895,1.0,1.0,0.0,0.0,1.0,-0.0013175848849548144,0.0,0.0,0.0,0.0,20,LightGBM,0.02150171299211177,0.6586609416743338,0.6799771654844959,0.37210492871545703,0.11848979934545273,0.2536151293700043,0.8195093063804539,-0.03194223675623777,0.37210492871545703,0.11848979934545273,0.7659988201865836,0.2907528202116383,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.013885838933052064,0.06100484882839119,0.07724015103496273,0.03836938725328487,0.07471328060371585,0.03500092914581043,0.010393124735443925,0.011315609137848359,0.44872705850679967,0.9184768233714511,-0.0015786059251784446,-0.0015786059251784446,-0.0015786059251784446,-0.0015786059251784446,1.0,0.0,0.0,0.0,0.15459143516811868,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,0.00027434644179891166,0.00027434644179891166,0.0,100889.47952886346,100889.47952886346,-0.001304692568298127,-0.001304692568298127,2023H2
2023-07-10,2023-07-11,2023-07-11,2023-08-07,2770.98,0.00979797761080925,0.02830406570960453,1.0,1.0,0.0,0.0,,-0.0015914947058440765,0.0,0.0,0.0,0.0,20,LightGBM,0.02141744115378416,0.7711221914185115,0.7985620361667288,0.32007987226455736,0.10213099387597584,0.2179488783885815,0.8787037580335578,-0.019765885000510866,0.32007987226455736,0.10213099387597584,0.8289613720038843,0.18917961569109348,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.008894795288634683,0.06084899159277812,0.09807884350183071,0.035569509414557166,0.07329053395588847,0.03642539124453026,0.010395107531212726,0.011007787664588419,0.43640865987551436,0.9443412107823755,-0.001304692568298127,-0.001304692568298127,-0.001304692568298127,-0.001304692568298127,1.0,0.0,0.0,0.0,0.1520729727704856,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,0.00979797761080925,0.00979797761080925,0.0,101877.99239045348,101877.99239045348,0.0,0.0,2023H2
2023-07-11,2023-07-12,2023-07-12,2023-08-08,2798.13,-0.011278961306301016,0.021021182003695182,1.0,1.0,0.0,0.0,,-0.011278961306301016,0.0,0.0,1.0,0.0,20,LightGBM,0.01686735133817849,0.7782866728127295,0.835321017586236,0.1734468631541571,0.1160002410065333,0.057446622147623805,0.6355782611901648,-0.017796897362246867,0.1734468631541571,0.1160002410065333,0.7715526250730297,0.18683106651668296,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.009714168179242977,0.07545103043254331,0.10961169360595169,0.04189407393492406,0.08187613660829007,0.038374402613085,0.01036668901388983,0.01105363109860386,0.46924275400639665,0.9378537171553704,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15740069042086863,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,-0.011278961306301016,-0.011278961306301016,0.0,100728.91445631793,100728.91445631793,-0.011278961306301016,-0.011278961306301016,2023H2
2023-07-12,2023-07-13,2023-07-13,2023-08-09,2766.57,0.008501501859703442,0.02211402567077636,1.0,1.0,0.0,0.0,,0.008501501859703442,0.0,0.0,0.0,0.0,20,LightGBM,0.021646018285834404,0.7131388674044962,0.7261170236471588,0.17355839890684044,0.0891794082877422,0.08437899061909823,0.5687662620775861,-0.02299218442388301,0.17355839890684044,0.0891794082877422,0.7376771086354754,0.27071846516248416,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.0003796754317453299,0.049907781985989,0.0837351780978608,0.027626538057807126,0.06820227181099137,0.03948490258909776,0.010649166304271237,0.01109241648037305,0.7220742793834874,0.9600402512035046,-0.011278961306301016,-0.011278961306301016,-0.011278961306301016,-0.009225706590851757,1.0,0.0,0.0,0.0,0.23054252808412223,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,0.008501501859703442,0.008501501859703442,0.0,101585.26150989422,101585.26150989422,-0.002873347557118655,-0.002873347557118655,2023H2
2023-07-13,2023-07-14,2023-07-14,2023-08-10,2790.09,0.0038600905347139225,0.020497546674121736,1.0,1.0,0.0,0.0,,0.0038600905347139225,0.0,0.0,0.0,0.0,20,LightGBM,0.019051932186434972,0.7174389990203325,0.7262422919969617,0.1469543021326622,0.108480530200528,0.03847377193213419,0.5740368395610147,-0.02299218442388301,0.1469543021326622,0.108480530200528,0.7391863415315395,0.25480651365615475,1,1,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.0055827867079940585,0.051550704591623475,0.09471961956777641,0.03373689762222254,0.07561261358623272,0.040509065759703144,0.010689450502057371,0.011122618932608288,0.798639969306353,0.961055176557295,-0.002873347557118544,-0.002873347557118544,-0.002873347557118544,-0.002873347557118544,1.0,0.0,0.0,0.0,0.24417454331885885,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,0.0038600905347139225,0.0038600905347139225,0.0,101977.38981631502,101977.38981631502,0.0,0.0,2023H2
2023-07-14,2023-07-17,2023-07-17,2023-08-11,2800.86,0.004816377826810214,0.002945523874809952,1.0,0.0,0.0,0.0,,0.0007926136972213893,0.0,0.0,0.0,0.0,20,LightGBM,0.017021793049789707,0.5114318914167071,0.4885721085637048,0.13600643937281498,0.11385734873184657,0.022149090640968414,0.5602200549177034,-0.02299218442388301,0.13600643937281498,0.11385734873184657,0.7621662100218062,0.4545579383446148,1,0,0,0,1,2023H2,2023-07-03,1539,2023-06-30,80,80,80,80,80,80,80,986,2023H2,0.011060493390416815,0.056828601075370244,0.09780819340576641,0.03483993632515925,0.07803611338484084,0.041741892193565944,0.010656267054100868,0.011126294650531126,0.792918721380563,0.9577552445631287,0.0,0.0,0.0,0.0015786059251784446,1.0,0.0,0.0,0.0,0.24216730510389295,0.0,ml_conservative_full_participation_enhancement,1.0,CONSERVATIVE,0.0,0.0,0.004816377826810214,0.004816377826810214,0.0,102468.5514554623,102468.5514554623,0.0,0.0,2023H2
