date,trade_date,target_start_date,target_end_date,close,fwd_ret_1d,target_ret,target_up,target_trade,target_big_up,target_big_down,target_clean_direction,target_future_drawdown,target_big_up_label,target_big_down_label,target_avoid_loss_label,target_reduce_position_worth_label,horizon,model_name,pred_ret,pred_up_prob,pred_trade_prob,pred_big_up_prob,pred_big_down_prob,pred_tail_score,pred_clean_direction_prob,pred_future_drawdown,pred_big_up_label_prob,pred_big_down_label_prob,pred_avoid_loss_label_prob,pred_reduce_position_worth_label_prob,pred_up,pred_trade,pred_big_up,pred_big_down,pred_clean_direction,walk_forward_period,chunk_start,train_samples,train_latest_target_end_date,feature_top_k,selected_feature_count,selected_feature_count_up,selected_feature_count_trade,selected_feature_count_big_up,selected_feature_count_big_down,selected_feature_count_clean_direction,clean_direction_train_samples,validation_fold,ret_5,ret_20,ret_60,ma_ratio_20,ma_ratio_60,ma_spread_20_60,volatility_20,volatility_60,volatility_ratio_5_20,volatility_ratio_20_60,drawdown_20,drawdown_60,drawdown_120,drawdown_speed_20,trend_regime_score,high_volatility_regime,drawdown_regime,severe_drawdown_regime,crash_risk_score,m5_available,strategy,final_position,signal,turnover,transaction_cost,strategy_return,buy_hold_return,active_return,equity,buy_hold_equity,drawdown,buy_hold_drawdown,dataset_period
2023-07-03,2023-07-04,2023-07-04,2023-07-17,2746.55,0.008978536709690177,0.024685514554622978,1.0,1.0,0.0,0.0,1.0,0.006906846771403963,0.0,0.0,0.0,0.0,10,HistGradientBoosting,0.011235806061037162,0.8144439470794406,0.7476296485165013,0.19305484885542085,0.17585698938095207,0.01719785947446878,0.7300160849664262,-0.023295441854772465,0.19305484885542085,0.17585698938095207,0.8034416017134363,0.23678982724475323,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.07480237927526034,0.060857708990764925,0.055748177988253156,0.041681481864964676,0.07091945459810489,0.028068054623371363,0.011668945936760221,0.01170634193581263,0.9291493601401761,0.9968054923342017,0.0,0.0,0.0,0.0369010782758139,1.0,0.0,0.0,0.0,0.27175438343320524,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,0.008978536709690177,0.008978536709690177,0.0,100897.85367096902,100897.85367096902,0.0,0.0,2023H2
2023-07-04,2023-07-05,2023-07-05,2023-07-18,2771.21,-0.0020532547154492597,0.018569505739370218,1.0,1.0,0.0,0.0,,-0.0020532547154492597,0.0,0.0,0.0,0.0,10,HistGradientBoosting,0.013171403266598823,0.8257228785588803,0.805798907992166,0.1344106032967608,0.18969335289127498,-0.05528274959451418,0.6056787978892081,-0.023892858965001623,0.1344106032967608,0.18969335289127498,0.8148566290055151,0.25356477543157574,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.0521877467954559,0.05880082985966517,0.05858646823335256,0.047975765647870094,0.07945886243162104,0.030041817583718267,0.011607028965626374,0.011732287636643515,0.5253713270034818,0.9893235935823872,0.0,0.0,0.0,0.007368155247596264,1.0,0.0,0.0,0.0,0.19099877680586635,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,-0.0020532547154492597,-0.0020532547154492597,0.0,100690.6846771404,100690.6846771404,-0.0020532547154492597,-0.0020532547154492597,2023H2
2023-07-05,2023-07-06,2023-07-06,2023-07-19,2765.52,0.0032832884954727692,0.024089502155109965,1.0,1.0,0.0,0.0,1.0,0.0003796754317453299,0.0,0.0,0.0,0.0,10,HistGradientBoosting,0.010893101394317073,0.8278341372495264,0.7396976013344334,0.14117100543586797,0.27108956582480914,-0.12991856038894117,0.667497930511465,-0.024834774823381783,0.14117100543586797,0.27108956582480914,0.8194503827215177,0.2798320991958607,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.04596857767456641,0.047565294797250024,0.0766224160080975,0.043346774193548265,0.07586774074141567,0.03116985392800431,0.011575857404685926,0.01144947850251188,0.6862056606532587,1.011037961436088,-0.0020532547154492597,-0.0020532547154492597,-0.0020532547154492597,0.0014631078656286434,1.0,0.0,0.0,0.0,0.22408960815777393,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,0.0032832884954727692,0.0032832884954727692,0.0,101021.28124374212,101021.28124374212,0.0,0.0,2023H2
2023-07-06,2023-07-07,2023-07-07,2023-07-20,2774.6,-0.0015786059251784446,0.012502703092337697,1.0,1.0,0.0,0.0,,-0.002894110862826982,0.0,0.0,0.0,0.0,10,HistGradientBoosting,0.010513277321624367,0.7023471481975566,0.6594106584134477,0.19552693601861915,0.41549070620056383,-0.21996377018194468,0.5879647183772625,-0.012007070651710172,0.19552693601861915,0.41549070620056383,0.6587230738067841,0.38587903001264956,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.031396135517110624,0.071588574253449,0.09014757421930253,0.04312505921293042,0.07779674354871546,0.033238281478872755,0.010399984894384118,0.01136922973843972,0.635773031500556,0.9147484160005532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19129025710053965,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,-0.0015786059251784446,-0.0015786059251784446,0.0,100861.80845060165,100861.80845060165,-0.0015786059251783335,-0.0015786059251783335,2023H2
2023-07-07,2023-07-10,2023-07-10,2023-07-21,2770.22,0.00027434644179891166,0.011861873786197519,1.0,1.0,0.0,0.0,,-0.0013175848849548144,0.0,0.0,0.0,0.0,10,HistGradientBoosting,0.013476880250015692,0.6574938789725999,0.6553688096310095,0.3046526318310161,0.43331859997291955,-0.12866596814190345,0.65662911590859,-0.029948030821549336,0.3046526318310161,0.43331859997291955,0.7188247708100667,0.3828988879462712,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.013885838933052064,0.06100484882839119,0.07724015103496273,0.03836938725328487,0.07471328060371585,0.03500092914581043,0.010393124735443937,0.011315609137848378,0.4487270585068021,0.9184768233714506,-0.0015786059251784446,-0.0015786059251784446,-0.0015786059251784446,-0.0015786059251784446,1.0,0.0,0.0,0.0,0.15459143516811918,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,0.00027434644179891166,0.00027434644179891166,0.0,100889.47952886346,100889.47952886346,-0.001304692568298127,-0.001304692568298127,2023H2
2023-07-10,2023-07-11,2023-07-11,2023-07-24,2770.98,0.00979797761080925,0.019451601960317255,1.0,1.0,0.0,0.0,,-0.0015914947058440765,0.0,0.0,0.0,0.0,10,HistGradientBoosting,0.014090331353790201,0.6082545307711148,0.6250273795546134,0.4328949939802743,0.40921604028346786,0.02367895369680645,0.5487246102149762,-0.01654463967271299,0.4328949939802743,0.40921604028346786,0.7561374545031345,0.438339768572143,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.008894795288634683,0.06084899159277812,0.09807884350183071,0.035569509414557166,0.07329053395588847,0.03642539124453026,0.010395107531212738,0.011007787664588438,0.43640865987551686,0.944341210782375,-0.001304692568298127,-0.001304692568298127,-0.001304692568298127,-0.001304692568298127,1.0,0.0,0.0,0.0,0.1520729727704861,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,0.00979797761080925,0.00979797761080925,0.0,101877.99239045348,101877.99239045348,0.0,0.0,2023H2
2023-07-11,2023-07-12,2023-07-12,2023-07-25,2798.13,-0.011278961306301016,0.027378999546125327,1.0,1.0,0.0,0.0,1.0,-0.011278961306301016,0.0,0.0,1.0,0.0,10,HistGradientBoosting,0.012204794146921945,0.5369781475989669,0.7071734842208732,0.28786092237175886,0.28503950718247323,0.0028214151892856365,0.4953312392103767,-0.010810558529281466,0.28786092237175886,0.28503950718247323,0.6880187113943949,0.4230769047396457,1,1,0,0,0,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.009714168179242977,0.07545103043254331,0.10961169360595169,0.04189407393492406,0.08187613660829007,0.038374402613085,0.010366689013889843,0.01105363109860388,0.46924275400639887,0.9378537171553698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15740069042086907,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,-0.011278961306301016,-0.011278961306301016,0.0,100728.91445631793,100728.91445631793,-0.011278961306301016,-0.011278961306301016,2023H2
2023-07-12,2023-07-13,2023-07-13,2023-07-26,2766.57,0.008501501859703442,0.04365333246583303,1.0,1.0,1.0,0.0,1.0,0.008501501859703442,1.0,0.0,0.0,0.0,10,HistGradientBoosting,0.01637550508365072,0.6300520150046323,0.7908883736738672,0.2660674977814918,0.18507967462900834,0.08098782315248346,0.5926183990351431,-0.007356638931576837,0.2660674977814918,0.18507967462900834,0.7069471950043484,0.3356710488226499,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.0003796754317453299,0.049907781985989,0.0837351780978608,0.027626538057807126,0.06820227181099137,0.03948490258909776,0.010649166304271245,0.01109241648037307,0.7220742793834886,0.9600402512035036,-0.011278961306301016,-0.011278961306301016,-0.011278961306301016,-0.009225706590851757,1.0,0.0,0.0,0.0,0.23054252808412246,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,0.008501501859703442,0.008501501859703442,0.0,101585.26150989422,101585.26150989422,-0.002873347557118655,-0.002873347557118655,2023H2
2023-07-13,2023-07-14,2023-07-14,2023-07-27,2790.09,0.0038600905347139225,0.031128028128124763,1.0,1.0,0.0,0.0,1.0,0.0038600905347139225,0.0,0.0,0.0,0.0,10,HistGradientBoosting,0.01311736771033911,0.6270610979518646,0.7837571766409324,0.2570140671173867,0.20201242010215217,0.05500164701523455,0.5851065858426796,-0.006696101550595072,0.2570140671173867,0.20201242010215217,0.7225109415050257,0.3247398699478628,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.0055827867079940585,0.051550704591623475,0.09471961956777641,0.03373689762222254,0.07561261358623272,0.040509065759703144,0.010689450502057381,0.011122618932608309,0.7986399693063537,0.9610551765572942,-0.002873347557118544,-0.002873347557118544,-0.002873347557118544,-0.002873347557118544,1.0,0.0,0.0,0.0,0.24417454331885902,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,0.0038600905347139225,0.0038600905347139225,0.0,101977.38981631502,101977.38981631502,0.0,0.0,2023H2
2023-07-14,2023-07-17,2023-07-17,2023-07-28,2800.86,0.004816377826810214,0.03234720764336663,1.0,1.0,0.0,0.0,1.0,0.0007926136972213893,0.0,0.0,0.0,0.0,10,HistGradientBoosting,0.011036012234341874,0.6380402627713504,0.7870089575950132,0.17719016661622145,0.15492228283350212,0.022267883782719322,0.6137693313506019,-0.007783036582128869,0.17719016661622145,0.15492228283350212,0.7833914102622369,0.3247398699478628,1,1,0,0,1,2023H2,2023-07-03,1549,2023-06-30,50,50,50,50,50,50,50,1034,2023H2,0.011060493390416815,0.056828601075370244,0.09780819340576641,0.03483993632515925,0.07803611338484084,0.041741892193565944,0.010656267054100877,0.011126294650531145,0.7929187213805639,0.9577552445631278,0.0,0.0,0.0,0.0015786059251784446,1.0,0.0,0.0,0.0,0.24216730510389312,0.0,ml_bull_full_participation_enhancement,1.0,BULL_FULL,0.0,0.0,0.004816377826810214,0.004816377826810214,0.0,102468.5514554623,102468.5514554623,0.0,0.0,2023H2
